,Unnamed: 0,age,gender,country,education,title,size,data_prof_size,mach_learn_presence,salary,udacity,coursera,edx,datacamp,dataquest,kaggle,fastai,udemy,linkedin,university,plat_none,plat_other,prime_tool,length_coding,jupyter,rstudio,pycharm,atom,matlab,vsc,spyder,vim_emacs,notepad++,sublime,env_none,env_other,python,r,sql,c,c++,java,javascript,typescript,bash,lan_matlab,lan_none,lan_other,first_program,ggplot,matplotlib,altair,shiny,d3,plotly,bokeh,seaborn,geoplotlib,leaflet,vis_none,vis_other,years_mach_learn,regression,tree_forest,gradient_boost,bayesian,evolutionary,dnn,cnn,gan,rnn,bert,mach_none,mach_other,scikit,tensor_flow,keras,random_forest,xgboost,pytorch,caret,lightgbm,sparkmlib,fastai_2,frame_none,frame_other,gcp,aws,azure,ibm_cloud,alibaba_cloud,salesforce_cloud,oracle_cloud,sap_cloud,vmware_cloud,redhat_cloud,cloud_none,cloud_other,mysql,postgres,sql_lite,sqlserver,oracle,micro_acess,aws_data,aws_dynamo,azure_sql,google_sql,database_none,database_other
8687,8687,52.0,Male,United States of America,Doctoral degree,Data Scientist,small,14-Oct,"We recently started using ML methods (i.e., models in production for less than 2 years)",137499.5,1,1,0,0,0,0,1,1,0,0,0,0,"Local development environments (RStudio, JupyterLab, etc.)",5-10 years,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,R,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8688,8688,42.0,Male,United States of America,Master’s degree,Product/Project Manager,small,4-Mar,We are exploring ML methods (and may one day put a model into production),137499.5,0,1,0,0,0,1,0,0,0,0,0,0,Other,1-2 years,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Python,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8689,8689,42.0,Male,United States of America,Some college/university study without earning a bachelor’s degree,Product/Project Manager,medium,15-19,No (we do not use ML methods),84999.5,0,0,0,0,0,0,0,1,1,0,0,0,"Business intelligence software (Salesforce, Tableau, Spotfire, etc.)",5-10 years,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,Python,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
8697,8697,42.0,Female,United States of America,Master’s degree,Other,large,20+,No (we do not use ML methods),112499.5,0,0,0,0,0,0,0,0,1,0,0,1,"Basic statistical software (Microsoft Excel, Google Sheets, etc.)",I have never written code,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8698,8698,27.0,Male,United States of America,Master’s degree,Business Analyst,medium,14-Oct,No (we do not use ML methods),137499.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8701,8701,42.0,Female,United States of America,Master’s degree,Other,large,4-Mar,No (we do not use ML methods),137499.5,0,0,0,0,0,0,0,0,0,0,0,1,"Business intelligence software (Salesforce, Tableau, Spotfire, etc.)",< 1 years,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SQL,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8702,8702,47.0,Male,United States of America,Master’s degree,Data Scientist,small,9-May,"We recently started using ML methods (i.e., models in production for less than 2 years)",174999.5,0,1,0,0,0,0,0,0,0,0,0,1,"Local development environments (RStudio, JupyterLab, etc.)",20+ years,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,Python,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
8703,8703,27.0,Male,United States of America,Master’s degree,Software Engineer,small,4-Mar,"We recently started using ML methods (i.e., models in production for less than 2 years)",84999.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8707,8707,32.0,Male,United States of America,Doctoral degree,Data Engineer,large,20+,"We have well established ML methods (i.e., models in production for more than 2 years)",112499.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8710,8710,32.0,Female,United States of America,Bachelor’s degree,Data Engineer,medium,20+,I do not know,499.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8711,8711,52.0,Male,United States of America,Master’s degree,Data Scientist,medium,20+,"We have well established ML methods (i.e., models in production for more than 2 years)",174999.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8715,8715,32.0,Male,United States of America,Master’s degree,Data Scientist,medium,9-May,We use ML methods for generating insights (but do not put working models into production),174999.5,1,1,0,0,0,0,1,1,0,0,0,0,"Local development environments (RStudio, JupyterLab, etc.)",5-10 years,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,R,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
8716,8716,32.0,Female,United States of America,Master’s degree,Data Scientist,medium,20+,"We have well established ML methods (i.e., models in production for more than 2 years)",112499.5,0,0,0,0,0,1,0,0,0,1,0,1,"Business intelligence software (Salesforce, Tableau, Spotfire, etc.)",5-10 years,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8719,8719,64.5,Male,United States of America,Bachelor’s degree,Product/Project Manager,small,4-Mar,We use ML methods for generating insights (but do not put working models into production),274999.5,1,0,0,0,0,0,0,1,1,0,0,0,"Business intelligence software (Salesforce, Tableau, Spotfire, etc.)",1-2 years,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8720,8720,32.0,Male,United States of America,Master’s degree,Other,large,20+,"We recently started using ML methods (i.e., models in production for less than 2 years)",84999.5,1,1,0,1,0,0,1,1,0,0,0,0,"Local development environments (RStudio, JupyterLab, etc.)",3-5 years,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Python,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
8721,8721,47.0,Male,United States of America,Bachelor’s degree,Data Engineer,large,20+,"We have well established ML methods (i.e., models in production for more than 2 years)",137499.5,0,1,1,0,0,0,0,1,0,0,0,1,"Advanced statistical software (SPSS, SAS, etc.)",10-20 years,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,SQL,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0
8722,8722,32.0,Female,United States of America,Master’s degree,Data Analyst,large,2-Jan,We are exploring ML methods (and may one day put a model into production),84999.5,0,0,1,1,0,0,0,0,0,0,0,0,"Local development environments (RStudio, JupyterLab, etc.)",1-2 years,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,C++,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8728,8728,32.0,Female,United States of America,Master’s degree,Research Scientist,large,20+,No (we do not use ML methods),64999.5,1,1,0,1,0,0,0,1,0,1,0,0,"Advanced statistical software (SPSS, SAS, etc.)",3-5 years,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Python,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8730,8730,27.0,Male,United States of America,Bachelor’s degree,Data Scientist,medium,20+,"We have well established ML methods (i.e., models in production for more than 2 years)",174999.5,0,0,0,1,0,0,0,0,0,0,0,0,"Local development environments (RStudio, JupyterLab, etc.)",1-2 years,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,SQL,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8742,8742,27.0,Male,United States of America,Master’s degree,Other,large,15-19,We are exploring ML methods (and may one day put a model into production),84999.5,0,1,0,0,0,0,0,0,0,1,0,0,"Local development environments (RStudio, JupyterLab, etc.)",3-5 years,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,Python,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8746,8746,27.0,Female,United States of America,Master’s degree,Other,medium,20+,We use ML methods for generating insights (but do not put working models into production),94999.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8753,8753,47.0,Male,United States of America,Bachelor’s degree,Data Scientist,large,20+,"We recently started using ML methods (i.e., models in production for less than 2 years)",400000.0,0,1,0,0,0,0,0,1,0,0,0,0,"Basic statistical software (Microsoft Excel, Google Sheets, etc.)",10-20 years,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Python,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8756,8756,32.0,Male,United States of America,Master’s degree,Data Analyst,large,20+,"We recently started using ML methods (i.e., models in production for less than 2 years)",112499.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8760,8760,37.0,Male,United States of America,Master’s degree,Business Analyst,small,9-May,We are exploring ML methods (and may one day put a model into production),64999.5,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8761,8761,27.0,Male,United States of America,Bachelor’s degree,Data Scientist,large,20+,"We have well established ML methods (i.e., models in production for more than 2 years)",137499.5,0,1,1,1,0,1,1,0,0,1,0,0,"Cloud-based data software & APIs (AWS, GCP, Azure, etc.)",3-5 years,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,Python,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8762,8762,27.0,Female,United States of America,Master’s degree,Statistician,large,4-Mar,We use ML methods for generating insights (but do not put working models into production),94999.5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8765,8765,37.0,Male,United States of America,Master’s degree,Software Engineer,medium,15-19,"We recently started using ML methods (i.e., models in production for less than 2 years)",174999.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8766,8766,37.0,Male,United States of America,Doctoral degree,Data Scientist,medium,9-May,"We recently started using ML methods (i.e., models in production for less than 2 years)",112499.5,0,1,0,0,0,0,0,0,0,0,0,0,"Cloud-based data software & APIs (AWS, GCP, Azure, etc.)",3-5 years,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Python,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8767,8767,23.0,Male,United States of America,Some college/university study without earning a bachelor’s degree,Data Scientist,small,2-Jan,We are exploring ML methods (and may one day put a model into production),64999.5,0,1,0,0,0,0,0,0,0,1,0,1,"Local development environments (RStudio, JupyterLab, etc.)",3-5 years,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,Python,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
8769,8769,32.0,Male,United States of America,Master’s degree,Software Engineer,small,2-Jan,"We recently started using ML methods (i.e., models in production for less than 2 years)",499.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8775,8775,37.0,Prefer not to say,United States of America,Doctoral degree,Data Scientist,medium,9-May,"We recently started using ML methods (i.e., models in production for less than 2 years)",137499.5,0,0,0,0,0,0,0,0,0,1,0,0,"Local development environments (RStudio, JupyterLab, etc.)",3-5 years,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,Python,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8776,8776,32.0,Male,United States of America,Bachelor’s degree,Research Scientist,small,4-Mar,We use ML methods for generating insights (but do not put working models into production),174999.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8777,8777,37.0,Male,United States of America,Doctoral degree,Data Scientist,large,20+,"We have well established ML methods (i.e., models in production for more than 2 years)",174999.5,0,1,0,0,0,0,0,0,0,1,0,0,"Cloud-based data software & APIs (AWS, GCP, Azure, etc.)",10-20 years,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Python,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8782,8782,23.0,Male,United States of America,Bachelor’s degree,Data Engineer,small,20+,"We have well established ML methods (i.e., models in production for more than 2 years)",64999.5,1,0,0,1,1,1,0,1,0,1,0,0,"Local development environments (RStudio, JupyterLab, etc.)",3-5 years,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Python,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8784,8784,19.5,Male,United States of America,Bachelor’s degree,Business Analyst,large,20+,"We recently started using ML methods (i.e., models in production for less than 2 years)",137499.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8799,8799,32.0,Male,United States of America,Master’s degree,Data Scientist,large,20+,"We have well established ML methods (i.e., models in production for more than 2 years)",137499.5,0,0,0,1,0,0,0,0,0,1,0,0,"Cloud-based data software & APIs (AWS, GCP, Azure, etc.)",5-10 years,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,R,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8800,8800,32.0,Female,United States of America,Master’s degree,Data Analyst,small,14-Oct,We are exploring ML methods (and may one day put a model into production),94999.5,0,1,0,0,0,1,0,1,1,0,0,0,"Business intelligence software (Salesforce, Tableau, Spotfire, etc.)",3-5 years,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Python,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8813,8813,64.5,Male,United States of America,Master’s degree,Business Analyst,small,2-Jan,We use ML methods for generating insights (but do not put working models into production),499.5,1,1,0,0,0,1,0,1,0,1,0,0,"Business intelligence software (Salesforce, Tableau, Spotfire, etc.)",20+ years,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,Python,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8815,8815,27.0,Male,United States of America,Master’s degree,Data Scientist,large,20+,We use ML methods for generating insights (but do not put working models into production),174999.5,1,1,0,0,0,0,0,0,0,1,0,0,"Cloud-based data software & APIs (AWS, GCP, Azure, etc.)",3-5 years,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Python,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8818,8818,27.0,Male,United States of America,Bachelor’s degree,Software Engineer,large,20+,"We recently started using ML methods (i.e., models in production for less than 2 years)",64999.5,1,0,0,0,0,0,0,1,0,0,0,0,"Local development environments (RStudio, JupyterLab, etc.)",< 1 years,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Python,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8819,8819,47.0,Male,United States of America,Master’s degree,Other,medium,20+,"We have well established ML methods (i.e., models in production for more than 2 years)",250000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8828,8828,52.0,Female,United States of America,Master’s degree,Data Scientist,large,4-Mar,We are exploring ML methods (and may one day put a model into production),137499.5,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8830,8830,52.0,Male,United States of America,Master’s degree,Product/Project Manager,large,20+,We are exploring ML methods (and may one day put a model into production),112499.5,0,0,0,1,0,0,0,1,1,0,0,0,"Local development environments (RStudio, JupyterLab, etc.)",1-2 years,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8839,8839,32.0,Male,United States of America,Doctoral degree,Data Scientist,large,14-Oct,"We have well established ML methods (i.e., models in production for more than 2 years)",174999.5,1,0,0,0,0,1,0,1,0,1,0,0,Other,5-10 years,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
8840,8840,27.0,Female,United States of America,Master’s degree,Software Engineer,large,20+,"We recently started using ML methods (i.e., models in production for less than 2 years)",112499.5,1,1,1,0,0,1,0,0,0,1,0,0,"Cloud-based data software & APIs (AWS, GCP, Azure, etc.)",5-10 years,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Python,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8841,8841,32.0,Male,United States of America,Doctoral degree,Research Scientist,large,20+,"We have well established ML methods (i.e., models in production for more than 2 years)",174999.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8850,8850,,Male,United States of America,Master’s degree,Data Scientist,small,2-Jan,No (we do not use ML methods),74999.5,0,1,0,0,0,0,0,0,0,0,0,0,"Basic statistical software (Microsoft Excel, Google Sheets, etc.)",I have never written code,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
